"dateTime","weather","lineNumber","passengersNumber","lineType"
"2020-08-30",25,13,3808,"daily"
"2020-08-30",25,36,183,"daily"
"2020-08-30",25,5,2093,"daily"
"2020-08-30",25,14,917,"daily"
"2020-08-30",25,9,1073,"daily"
"2020-08-30",25,28,3126,"daily"
"2020-08-30",25,8,762,"daily"
"2020-08-31",13,23,540,"daily"
"2020-08-31",13,24,1362,"daily"
"2020-08-31",13,19,1408,"daily"
"2020-08-31",13,41,664,"daily"
"2020-08-31",13,6,43,"daily"
"2020-08-31",13,40,1093,"daily"
"2020-08-31",13,18,1379,"daily"
"2020-08-31",13,25,1605,"daily"
"2020-08-31",13,26,2857,"daily"
"2020-08-31",13,5,5062,"daily"
"2020-08-31",13,46,135,"daily"
"2020-08-31",13,37,495,"daily"
"2020-08-31",13,9,2060,"daily"
"2020-08-31",13,21,901,"daily"
"2020-08-31",13,17,3527,"daily"
"2020-08-31",13,38,174,"daily"
"2020-08-31",13,36,706,"daily"
"2020-08-31",13,42,293,"daily"
"2020-08-31",13,16,906,"daily"
"2020-08-31",13,45,938,"daily"
"2020-08-31",13,35,237,"daily"
"2020-08-31",13,8,1696,"daily"
"2020-08-31",13,27,1207,"daily"
"2020-08-31",13,14,2407,"daily"
"2020-08-31",13,32,514,"daily"
"2020-08-31",13,29,1875,"daily"
"2020-08-31",13,31,1656,"daily"
"2020-08-31",13,28,7381,"daily"
"2020-08-31",13,33,2835,"daily"
"2020-08-31",13,13,6953,"daily"
"2020-09-01",15,24,1514,"daily"
"2020-09-01",15,17,4002,"daily"
"2020-09-01",15,23,541,"daily"
"2020-09-01",15,38,156,"daily"
"2020-09-01",15,25,1494,"daily"
"2020-09-01",15,16,965,"daily"
"2020-09-01",15,27,1410,"daily"
"2020-09-01",15,36,771,"daily"
"2020-09-01",15,37,547,"daily"
"2020-09-01",15,40,1221,"daily"
"2020-09-01",15,41,619,"daily"
"2020-09-01",15,26,2925,"daily"
"2020-09-01",15,14,2453,"daily"
"2020-09-01",15,5,5544,"daily"
"2020-09-01",15,9,2201,"daily"
"2020-09-01",15,21,923,"daily"
"2020-09-01",15,35,286,"daily"
"2020-09-01",15,13,7363,"daily"
"2020-09-01",15,28,7431,"daily"
"2020-09-01",15,29,2051,"daily"
"2020-09-01",15,8,1570,"daily"
"2020-09-01",15,33,3053,"daily"
"2020-09-01",15,31,1769,"daily"
"2020-09-01",15,6,25,"daily"
"2020-09-01",15,19,1335,"daily"
"2020-09-01",15,32,602,"daily"
"2020-09-01",15,46,168,"daily"
"2020-09-01",15,18,1359,"daily"
"2020-09-01",15,45,1138,"daily"
"2020-09-01",15,42,267,"daily"
"2020-09-02",13,27,1528,"daily"
"2020-09-02",13,28,7950,"daily"
"2020-09-02",13,16,1016,"daily"
"2020-09-02",13,26,3057,"daily"
"2020-09-02",13,14,2503,"daily"
"2020-09-02",13,29,2169,"daily"
"2020-09-02",13,17,3899,"daily"
"2020-09-02",13,45,1092,"daily"
"2020-09-02",13,32,594,"daily"
"2020-09-02",13,41,631,"daily"
"2020-09-02",13,42,334,"daily"
"2020-09-02",13,21,1037,"daily"
"2020-09-02",13,13,7698,"daily"
"2020-09-02",13,38,157,"daily"
"2020-09-02",13,40,1201,"daily"
"2020-09-02",13,46,150,"daily"
"2020-09-02",13,19,1392,"daily"
"2020-09-02",13,31,1814,"daily"
"2020-09-02",13,9,2263,"daily"
"2020-09-02",13,35,325,"daily"
"2020-09-02",13,25,1708,"daily"
"2020-09-02",13,37,503,"daily"
"2020-09-02",13,23,516,"daily"
"2020-09-02",13,36,759,"daily"
"2020-09-02",13,33,3108,"daily"
"2020-09-02",13,8,1584,"daily"
"2020-09-02",13,6,44,"daily"
"2020-09-02",13,18,1324,"daily"
"2020-09-02",13,24,1537,"daily"
"2020-09-02",13,5,5621,"daily"
"2020-09-04",11,37,592,"daily"
"2020-09-04",11,36,826,"daily"
"2020-09-04",11,16,1083,"daily"
"2020-09-04",11,110,53,"night"
"2020-09-04",11,6,40,"daily"
"2020-09-04",11,40,1295,"daily"
"2020-09-04",11,35,302,"daily"
"2020-09-04",11,17,4044,"daily"
"2020-09-04",11,5,5992,"daily"
"2020-09-04",11,109,13,"night"
"2020-09-04",11,19,1386,"daily"
"2020-09-04",11,32,494,"daily"
"2020-09-04",11,38,184,"daily"
"2020-09-04",11,18,1420,"daily"
"2020-09-04",11,106,41,"night"
"2020-09-04",11,41,865,"daily"
"2020-09-04",11,14,2775,"daily"
"2020-09-04",11,104,31,"night"
"2020-09-04",11,33,3236,"daily"
"2020-09-04",11,31,1808,"daily"
"2020-09-04",11,13,7827,"daily"
"2020-09-04",11,21,1063,"daily"
"2020-09-04",11,45,1312,"daily"
"2020-09-04",11,103,28,"night"
"2020-09-04",11,102,9,"night"
"2020-09-04",11,25,1707,"daily"
"2020-09-04",11,108,29,"night"
"2020-09-04",11,28,7870,"daily"
"2020-09-04",11,9,2427,"daily"
"2020-09-04",11,101,25,"night"
"2020-09-04",11,24,1586,"daily"
"2020-09-04",11,8,1668,"daily"
"2020-09-04",11,46,155,"daily"
"2020-09-04",11,29,2062,"daily"
"2020-09-04",11,27,1529,"daily"
"2020-09-04",11,42,336,"daily"
"2020-09-04",11,23,581,"daily"
"2020-09-04",11,26,3363,"daily"
"2020-09-05",24,45,809,"daily"
"2020-09-05",24,42,311,"daily"
"2020-09-05",24,8,1290,"daily"
"2020-09-05",24,6,32,"daily"
"2020-09-05",24,13,6076,"daily"
"2020-09-05",24,25,1724,"daily"
"2020-09-05",24,9,2064,"daily"
"2020-09-05",24,5,4190,"daily"
"2020-09-05",24,106,48,"night"
"2020-09-05",24,38,107,"daily"
"2020-09-05",24,26,2589,"daily"
"2020-09-05",24,46,130,"daily"
"2020-09-05",24,110,96,"night"
"2020-09-05",24,101,46,"night"
"2020-09-05",24,108,21,"night"
"2020-09-05",24,19,1118,"daily"
"2020-09-05",24,27,822,"daily"
"2020-09-05",24,104,51,"night"
"2020-09-05",24,41,344,"daily"
"2020-09-05",24,24,893,"daily"
"2020-09-05",24,109,20,"night"
"2020-09-05",24,37,420,"daily"
"2020-09-05",24,23,327,"daily"
"2020-09-05",24,28,5235,"daily"
"2020-09-05",24,102,12,"night"
"2020-09-05",24,103,20,"night"
"2020-09-05",24,17,1885,"daily"
"2020-09-05",24,31,1062,"daily"
"2020-09-05",24,18,1017,"daily"
"2020-09-05",24,35,143,"daily"
"2020-09-05",24,21,934,"daily"
"2020-09-05",24,29,1549,"daily"
"2020-09-05",24,14,1818,"daily"
"2020-09-05",24,16,1058,"daily"
"2020-09-05",24,36,531,"daily"
"2020-09-05",24,33,2073,"daily"
"2020-09-05",24,32,372,"daily"
"2020-09-06",24,41,142,"daily"
"2020-09-06",24,6,49,"daily"
"2020-09-06",24,46,74,"daily"
"2020-09-06",24,13,4241,"daily"
"2020-09-06",24,8,813,"daily"
"2020-09-06",24,9,1206,"daily"
"2020-09-06",24,5,2327,"daily"
"2020-09-06",24,14,1064,"daily"
"2020-09-06",24,18,561,"daily"
"2020-09-06",24,42,179,"daily"
"2020-09-06",24,45,673,"daily"
"2020-09-06",24,37,191,"daily"
"2020-09-06",24,38,102,"daily"
"2020-09-06",24,32,158,"daily"
"2020-09-06",24,19,747,"daily"
"2020-09-06",24,21,403,"daily"
"2020-09-06",24,23,189,"daily"
"2020-09-06",24,17,1350,"daily"
"2020-09-06",24,25,936,"daily"
"2020-09-06",24,33,843,"daily"
"2020-09-06",24,35,110,"daily"
"2020-09-06",24,16,738,"daily"
"2020-09-06",24,31,401,"daily"
"2020-09-06",24,29,940,"daily"
"2020-09-06",24,26,1428,"daily"
"2020-09-06",24,27,153,"daily"
"2020-09-06",24,24,134,"daily"
"2020-09-06",24,28,3466,"daily"
"2020-09-06",24,36,233,"daily"
"2020-09-07",23,8,1642,"daily"
"2020-09-07",23,9,2296,"daily"
"2020-09-07",23,23,586,"daily"
"2020-09-07",23,45,1278,"daily"
"2020-09-07",23,6,25,"daily"
"2020-09-07",23,17,4280,"daily"
"2020-09-07",23,43,97,"daily"
"2020-09-07",23,18,1287,"daily"
"2020-09-07",23,25,2250,"daily"
"2020-09-07",23,5,6098,"daily"
"2020-09-07",23,26,3321,"daily"
"2020-09-07",23,41,643,"daily"
"2020-09-07",23,42,260,"daily"
"2020-09-07",23,46,152,"daily"
"2020-09-07",23,21,987,"daily"
"2020-09-07",23,38,168,"daily"
"2020-09-07",23,32,635,"daily"
"2020-09-07",23,24,1705,"daily"
"2020-09-07",23,19,1409,"daily"
"2020-09-07",23,31,1575,"daily"
"2020-09-07",23,27,1648,"daily"
"2020-09-07",23,28,7623,"daily"
"2020-09-07",23,37,570,"daily"
"2020-09-07",23,16,957,"daily"
"2020-09-07",23,35,437,"daily"
"2020-09-07",23,13,7830,"daily"
"2020-09-07",23,29,2001,"daily"
"2020-09-07",23,40,1114,"daily"
"2020-09-07",23,36,837,"daily"
"2020-09-07",23,14,2661,"daily"
"2020-09-07",23,33,3387,"daily"
"2020-09-08",11,28,8047,"daily"
"2020-09-08",11,5,6145,"daily"
"2020-09-08",11,46,171,"daily"
"2020-09-08",11,25,2126,"daily"
"2020-09-08",11,6,59,"daily"
"2020-09-08",11,45,1225,"daily"
"2020-09-08",11,24,1783,"daily"
"2020-09-08",11,37,565,"daily"
"2020-09-08",11,26,3484,"daily"
"2020-09-08",11,27,1667,"daily"
"2020-09-08",11,36,934,"daily"
"2020-09-08",11,21,995,"daily"
"2020-09-08",11,38,170,"daily"
"2020-09-08",11,42,320,"daily"
"2020-09-08",11,43,82,"daily"
"2020-09-08",11,40,1287,"daily"
"2020-09-08",11,35,455,"daily"
"2020-09-08",11,29,1997,"daily"
"2020-09-08",11,41,718,"daily"
"2020-09-08",11,23,602,"daily"
"2020-09-08",11,19,1396,"daily"
"2020-09-08",11,14,2856,"daily"
"2020-09-08",11,16,991,"daily"
"2020-09-08",11,31,1967,"daily"
"2020-09-08",11,32,622,"daily"
"2020-09-08",11,33,3327,"daily"
"2020-09-08",11,13,8396,"daily"
"2020-09-08",11,17,4547,"daily"
"2020-09-08",11,18,1402,"daily"
"2020-09-08",11,8,1738,"daily"
"2020-09-08",11,9,2445,"daily"
"2020-09-09",11,5,6343,"daily"
"2020-09-09",11,8,1602,"daily"
"2020-09-09",11,43,117,"daily"
"2020-09-09",11,24,1841,"daily"
"2020-09-09",11,25,2029,"daily"
"2020-09-09",11,41,728,"daily"
"2020-09-09",11,6,55,"daily"
"2020-09-09",11,37,662,"daily"
"2020-09-09",11,38,182,"daily"
"2020-09-09",11,40,1310,"daily"
"2020-09-09",11,23,571,"daily"
"2020-09-09",11,9,2433,"daily"
"2020-09-09",11,17,4699,"daily"
"2020-09-09",11,26,3593,"daily"
"2020-09-09",11,36,819,"daily"
"2020-09-09",11,16,961,"daily"
"2020-09-09",11,21,1032,"daily"
"2020-09-09",11,29,2125,"daily"
"2020-09-09",11,42,319,"daily"
"2020-09-09",11,19,1300,"daily"
"2020-09-09",11,28,8039,"daily"
"2020-09-09",11,33,3383,"daily"
"2020-09-09",11,31,2028,"daily"
"2020-09-09",11,18,1424,"daily"
"2020-09-09",11,35,553,"daily"
"2020-09-09",11,46,161,"daily"
"2020-09-09",11,27,1838,"daily"
"2020-09-09",11,13,8133,"daily"
"2020-09-09",11,14,2872,"daily"
"2020-09-09",11,32,685,"daily"
"2020-09-09",11,45,1405,"daily"
"2020-09-10",12,16,941,"daily"
"2020-09-10",12,43,121,"daily"
"2020-09-10",12,17,4560,"daily"
"2020-09-10",12,14,2919,"daily"
"2020-09-10",12,26,3602,"daily"
"2020-09-10",12,27,1875,"daily"
"2020-09-10",12,13,8110,"daily"
"2020-09-10",12,18,1481,"daily"
"2020-09-10",12,6,39,"daily"
"2020-09-10",12,46,197,"daily"
"2020-09-10",12,29,2072,"daily"
"2020-09-10",12,5,6554,"daily"
"2020-09-10",12,25,2244,"daily"
"2020-09-10",12,28,7839,"daily"
"2020-09-10",12,19,1373,"daily"
"2020-09-10",12,42,314,"daily"
"2020-09-10",12,21,1085,"daily"
"2020-09-10",12,23,612,"daily"
"2020-09-10",12,8,1718,"daily"
"2020-09-10",12,45,1408,"daily"
"2020-09-10",12,24,1952,"daily"
"2020-09-10",12,40,1355,"daily"
"2020-09-10",12,33,3268,"daily"
"2020-09-10",12,31,2006,"daily"
"2020-09-10",12,36,904,"daily"
"2020-09-10",12,32,680,"daily"
"2020-09-10",12,38,195,"daily"
"2020-09-10",12,9,2425,"daily"
"2020-09-10",12,41,796,"daily"
"2020-09-10",12,37,641,"daily"
"2020-09-10",12,35,526,"daily"
"2020-09-11",13,6,53,"daily"
"2020-09-11",13,28,7717,"daily"
"2020-09-11",13,26,3649,"daily"
"2020-09-11",13,27,1681,"daily"
"2020-09-11",13,42,236,"daily"
"2020-09-11",13,18,1480,"daily"
"2020-09-11",13,5,6566,"daily"
"2020-09-11",13,41,703,"daily"
"2020-09-11",13,37,657,"daily"
"2020-09-11",13,38,212,"daily"
"2020-09-11",13,43,130,"daily"
"2020-09-11",13,101,34,"night"
"2020-09-11",13,19,1457,"daily"
"2020-09-11",13,29,2086,"daily"
"2020-09-11",13,17,4272,"daily"
"2020-09-11",13,45,1565,"daily"
"2020-09-11",13,25,2185,"daily"
"2020-09-11",13,21,1031,"daily"
"2020-09-11",13,23,655,"daily"
"2020-09-11",13,16,1019,"daily"
"2020-09-11",13,13,8418,"daily"
"2020-09-11",13,109,15,"night"
"2020-09-11",13,8,1706,"daily"
"2020-09-11",13,40,1334,"daily"
"2020-09-11",13,24,1806,"daily"
"2020-09-11",13,32,643,"daily"
"2020-09-11",13,33,3282,"daily"
"2020-09-11",13,14,2908,"daily"
"2020-09-11",13,9,2474,"daily"
"2020-09-11",13,36,884,"daily"
"2020-09-11",13,110,83,"night"
"2020-09-11",13,35,447,"daily"
"2020-09-11",13,104,26,"night"
"2020-09-11",13,31,1990,"daily"
"2020-09-11",13,46,158,"daily"
"2020-09-11",13,103,18,"night"
"2020-09-11",13,106,45,"night"
"2020-09-11",13,108,19,"night"
"2020-09-11",13,102,11,"night"
"2020-09-12",12,35,160,"daily"
"2020-09-12",12,9,2178,"daily"
"2020-09-12",12,33,2052,"daily"
"2020-09-12",12,16,1241,"daily"
"2020-09-12",12,106,82,"night"
"2020-09-12",12,32,429,"daily"
"2020-09-12",12,13,7174,"daily"
"2020-09-12",12,31,1099,"daily"
"2020-09-12",12,29,1904,"daily"
"2020-09-12",12,46,113,"daily"
"2020-09-12",12,101,81,"night"
"2020-09-12",12,14,2025,"daily"
"2020-09-12",12,104,67,"night"
"2020-09-12",12,25,1675,"daily"
"2020-09-12",12,36,610,"daily"
"2020-09-12",12,102,25,"night"
"2020-09-12",12,23,395,"daily"
"2020-09-12",12,8,1354,"daily"
"2020-09-12",12,26,2715,"daily"
"2020-09-12",12,27,895,"daily"
"2020-09-12",12,28,5598,"daily"
"2020-09-12",12,21,997,"daily"
"2020-09-12",12,38,150,"daily"
"2020-09-12",12,17,1996,"daily"
"2020-09-12",12,103,53,"night"
"2020-09-12",12,6,34,"daily"
"2020-09-12",12,5,4646,"daily"
"2020-09-12",12,41,434,"daily"
"2020-09-12",12,24,1125,"daily"
"2020-09-12",12,18,1099,"daily"
"2020-09-12",12,19,1188,"daily"
"2020-09-12",12,45,835,"daily"
"2020-09-12",12,42,301,"daily"
"2020-09-12",12,109,40,"night"
"2020-09-12",12,110,112,"night"
"2020-09-12",12,37,432,"daily"
"2020-09-12",12,108,47,"night"
"2020-09-13",11,28,4064,"daily"
"2020-09-13",11,24,243,"daily"
"2020-09-13",11,25,1067,"daily"
"2020-09-13",11,16,871,"daily"
"2020-09-13",11,27,262,"daily"
"2020-09-13",11,41,220,"daily"
"2020-09-13",11,13,5298,"daily"
"2020-09-13",11,42,269,"daily"
"2020-09-13",11,26,1761,"daily"
"2020-09-13",11,38,128,"daily"
"2020-09-13",11,18,755,"daily"
"2020-09-13",11,9,1494,"daily"
"2020-09-13",11,35,139,"daily"
"2020-09-13",11,14,1446,"daily"
"2020-09-13",11,37,189,"daily"
"2020-09-13",11,17,1657,"daily"
"2020-09-13",11,31,494,"daily"
"2020-09-13",11,29,1259,"daily"
"2020-09-13",11,21,477,"daily"
"2020-09-13",11,23,175,"daily"
"2020-09-13",11,8,897,"daily"
"2020-09-13",11,19,751,"daily"
"2020-09-13",11,36,294,"daily"
"2020-09-13",11,33,1271,"daily"
"2020-09-13",11,45,1035,"daily"
"2020-09-13",11,6,22,"daily"
"2020-09-13",11,32,199,"daily"
"2020-09-13",11,46,89,"daily"
"2020-09-13",11,5,2661,"daily"
"2020-09-14",12,42,261,"daily"
"2020-09-14",12,27,1852,"daily"
"2020-09-14",12,46,151,"daily"
"2020-09-14",12,26,3379,"daily"
"2020-09-14",12,37,651,"daily"
"2020-09-14",12,28,7907,"daily"
"2020-09-14",12,45,1308,"daily"
"2020-09-14",12,25,2082,"daily"
"2020-09-14",12,29,2024,"daily"
"2020-09-14",12,23,626,"daily"
"2020-09-14",12,31,1964,"daily"
"2020-09-14",12,24,1881,"daily"
"2020-09-14",12,40,1355,"daily"
"2020-09-14",12,36,836,"daily"
"2020-09-14",12,43,132,"daily"
"2020-09-14",12,38,220,"daily"
"2020-09-14",12,18,1394,"daily"
"2020-09-14",12,41,744,"daily"
"2020-09-14",12,21,893,"daily"
"2020-09-14",12,17,4227,"daily"
"2020-09-14",12,5,6322,"daily"
"2020-09-14",12,6,52,"daily"
"2020-09-14",12,33,3567,"daily"
"2020-09-14",12,35,549,"daily"
"2020-09-14",12,16,837,"daily"
"2020-09-14",12,14,2772,"daily"
"2020-09-14",12,8,1633,"daily"
"2020-09-14",12,19,1406,"daily"
"2020-09-14",12,32,607,"daily"
"2020-09-14",12,13,7984,"daily"
"2020-09-14",12,9,2341,"daily"
"2020-09-15",14,43,147,"daily"
"2020-09-15",14,45,1306,"daily"
"2020-09-15",14,42,291,"daily"
"2020-09-15",14,21,910,"daily"
"2020-09-15",14,23,726,"daily"
"2020-09-15",14,5,6426,"daily"
"2020-09-15",14,19,1392,"daily"
"2020-09-15",14,40,1355,"daily"
"2020-09-15",14,37,589,"daily"
"2020-09-15",14,41,763,"daily"
"2020-09-15",14,6,59,"daily"
"2020-09-15",14,46,142,"daily"
"2020-09-15",14,25,2231,"daily"
"2020-09-15",14,24,1918,"daily"
"2020-09-15",14,9,2334,"daily"
"2020-09-15",14,13,8133,"daily"
"2020-09-15",14,14,2798,"daily"
"2020-09-15",14,18,1614,"daily"
"2020-09-15",14,8,1633,"daily"
"2020-09-15",14,38,196,"daily"
"2020-09-15",14,17,4691,"daily"
"2020-09-15",14,28,8198,"daily"
"2020-09-15",14,29,1928,"daily"
"2020-09-15",14,26,3666,"daily"
"2020-09-15",14,27,1847,"daily"
"2020-09-15",14,35,603,"daily"
"2020-09-15",14,36,889,"daily"
"2020-09-15",14,31,2069,"daily"
"2020-09-15",14,16,839,"daily"
"2020-09-15",14,32,686,"daily"
"2020-09-15",14,33,3494,"daily"
"2020-09-16",12,42,280,"daily"
"2020-09-16",12,43,167,"daily"
"2020-09-16",12,27,1894,"daily"
"2020-09-16",12,28,8343,"daily"
"2020-09-16",12,40,1528,"daily"
"2020-09-16",12,9,2423,"daily"
"2020-09-16",12,5,6413,"daily"
"2020-09-16",12,41,747,"daily"
"2020-09-16",12,17,4687,"daily"
"2020-09-16",12,23,737,"daily"
"2020-09-16",12,18,1633,"daily"
"2020-09-16",12,31,2073,"daily"
"2020-09-16",12,21,1002,"daily"
"2020-09-16",12,45,1443,"daily"
"2020-09-16",12,8,1775,"daily"
"2020-09-16",12,19,1345,"daily"
"2020-09-16",12,26,3427,"daily"
"2020-09-16",12,14,3133,"daily"
"2020-09-16",12,16,788,"daily"
"2020-09-16",12,32,648,"daily"
"2020-09-16",12,13,8527,"daily"
"2020-09-16",12,38,249,"daily"
"2020-09-16",12,35,564,"daily"
"2020-09-16",12,24,1986,"daily"
"2020-09-16",12,25,2173,"daily"
"2020-09-16",12,33,3585,"daily"
"2020-09-16",12,46,162,"daily"
"2020-09-16",12,6,53,"daily"
"2020-09-16",12,29,2170,"daily"
"2020-09-16",12,37,648,"daily"
"2020-09-16",12,36,907,"daily"
"2020-09-17",15,36,922,"daily"
"2020-09-17",15,23,669,"daily"
"2020-09-17",15,35,570,"daily"
"2020-09-17",15,21,1000,"daily"
"2020-09-17",15,45,1419,"daily"
"2020-09-17",15,26,3646,"daily"
"2020-09-17",15,33,3551,"daily"
"2020-09-17",15,19,1353,"daily"
"2020-09-17",15,43,161,"daily"
"2020-09-17",15,29,2079,"daily"
"2020-09-17",15,46,164,"daily"
"2020-09-17",15,24,2101,"daily"
"2020-09-17",15,18,1557,"daily"
"2020-09-17",15,17,4836,"daily"
"2020-09-17",15,25,2224,"daily"
"2020-09-17",15,32,641,"daily"
"2020-09-17",15,37,646,"daily"
"2020-09-17",15,27,1988,"daily"
"2020-09-17",15,28,8042,"daily"
"2020-09-17",15,31,2055,"daily"
"2020-09-17",15,38,213,"daily"
"2020-09-17",15,16,823,"daily"
"2020-09-17",15,42,258,"daily"
"2020-09-17",15,8,1666,"daily"
"2020-09-17",15,14,3099,"daily"
"2020-09-17",15,5,6549,"daily"
"2020-09-17",15,40,1512,"daily"
"2020-09-17",15,6,46,"daily"
"2020-09-17",15,9,2458,"daily"
"2020-09-17",15,13,8472,"daily"
"2020-09-17",15,41,776,"daily"
"2020-09-19",25,110,109,"night"
"2020-09-19",25,14,1750,"daily"
"2020-09-19",25,35,134,"daily"
"2020-09-19",25,109,26,"night"
"2020-09-19",25,33,1997,"daily"
"2020-09-19",25,42,305,"daily"
"2020-09-19",25,36,550,"daily"
"2020-09-19",25,37,451,"daily"
"2020-09-19",25,38,174,"daily"
"2020-09-19",25,31,1100,"daily"
"2020-09-19",25,9,2068,"daily"
"2020-09-19",25,16,855,"daily"
"2020-09-19",25,108,46,"night"
"2020-09-19",25,18,1169,"daily"
"2020-09-19",25,41,430,"daily"
"2020-09-19",25,45,894,"daily"
"2020-09-19",25,17,2181,"daily"
"2020-09-19",25,46,130,"daily"
"2020-09-19",25,103,35,"night"
"2020-09-19",25,106,67,"night"
"2020-09-19",25,104,58,"night"
"2020-09-19",25,32,398,"daily"
"2020-09-19",25,13,6252,"daily"
"2020-09-19",25,101,79,"night"
"2020-09-19",25,19,1235,"daily"
"2020-09-19",25,21,1033,"daily"
"2020-09-19",25,6,24,"daily"
"2020-09-19",25,29,1558,"daily"
"2020-09-19",25,102,19,"night"
"2020-09-19",25,27,848,"daily"
"2020-09-19",25,28,5371,"daily"
"2020-09-19",25,23,385,"daily"
"2020-09-19",25,24,973,"daily"
"2020-09-19",25,25,1753,"daily"
"2020-09-19",25,26,2772,"daily"
"2020-09-19",25,5,4723,"daily"
"2020-09-19",25,8,1444,"daily"
"2020-09-20",23,5,2682,"daily"
"2020-09-20",23,6,20,"daily"
"2020-09-20",23,42,236,"daily"
"2020-09-20",23,37,180,"daily"
"2020-09-20",23,21,469,"daily"
"2020-09-20",23,23,202,"daily"
"2020-09-20",23,8,867,"daily"
"2020-09-20",23,41,147,"daily"
"2020-09-20",23,38,129,"daily"
"2020-09-20",23,13,4884,"daily"
"2020-09-20",23,45,809,"daily"
"2020-09-20",23,46,86,"daily"
"2020-09-20",23,25,902,"daily"
"2020-09-20",23,36,259,"daily"
"2020-09-20",23,29,1211,"daily"
"2020-09-20",23,24,209,"daily"
"2020-09-20",23,14,1280,"daily"
"2020-09-20",23,16,829,"daily"
"2020-09-20",23,19,859,"daily"
"2020-09-20",23,9,1375,"daily"
"2020-09-20",23,33,1057,"daily"
"2020-09-20",23,35,129,"daily"
"2020-09-20",23,28,4057,"daily"
"2020-09-20",23,32,187,"daily"
"2020-09-20",23,26,1559,"daily"
"2020-09-20",23,27,180,"daily"
"2020-09-20",23,18,691,"daily"
"2020-09-20",23,31,490,"daily"
"2020-09-20",23,17,1432,"daily"
"2020-09-21",25,27,2065,"daily"
"2020-09-21",25,28,8307,"daily"
"2020-09-21",25,33,3672,"daily"
"2020-09-21",25,5,7024,"daily"
"2020-09-21",25,21,1063,"daily"
"2020-09-21",25,6,39,"daily"
"2020-09-21",25,9,2357,"daily"
"2020-09-21",25,18,1547,"daily"
"2020-09-21",25,19,1344,"daily"
"2020-09-21",25,32,567,"daily"
"2020-09-21",25,17,5339,"daily"
"2020-09-21",25,8,1707,"daily"
"2020-09-21",25,29,2140,"daily"
"2020-09-21",25,31,2095,"daily"
"2020-09-21",25,24,2061,"daily"
"2020-09-21",25,45,1562,"daily"
"2020-09-21",25,13,8344,"daily"
"2020-09-21",25,23,679,"daily"
"2020-09-21",25,16,694,"daily"
"2020-09-21",25,36,895,"daily"
"2020-09-21",25,25,2269,"daily"
"2020-09-21",25,14,3138,"daily"
"2020-09-21",25,35,581,"daily"
"2020-09-21",25,43,174,"daily"
"2020-09-21",25,46,187,"daily"
"2020-09-21",25,38,221,"daily"
"2020-09-21",25,42,252,"daily"
"2020-09-21",25,40,1702,"daily"
"2020-09-21",25,41,750,"daily"
"2020-09-21",25,37,639,"daily"
"2020-09-21",25,26,3710,"daily"
"2020-09-22",43,14,3130,"daily"
"2020-09-22",43,6,50,"daily"
"2020-09-22",43,18,1679,"daily"
"2020-09-22",43,8,1806,"daily"
"2020-09-22",43,17,5128,"daily"
"2020-09-22",43,28,8160,"daily"
"2020-09-22",43,43,187,"daily"
"2020-09-22",43,38,202,"daily"
"2020-09-22",43,9,2440,"daily"
"2020-09-22",43,13,8706,"daily"
"2020-09-22",43,16,806,"daily"
"2020-09-22",43,32,644,"daily"
"2020-09-22",43,45,1447,"daily"
"2020-09-22",43,29,2127,"daily"
"2020-09-22",43,5,6634,"daily"
"2020-09-22",43,24,2069,"daily"
"2020-09-22",43,19,1477,"daily"
"2020-09-22",43,21,1033,"daily"
"2020-09-22",43,31,2179,"daily"
"2020-09-22",43,37,600,"daily"
"2020-09-22",43,23,732,"daily"
"2020-09-22",43,40,1545,"daily"
"2020-09-22",43,46,190,"daily"
"2020-09-22",43,42,269,"daily"
"2020-09-22",43,25,2330,"daily"
"2020-09-22",43,33,3687,"daily"
"2020-09-22",43,35,617,"daily"
"2020-09-22",43,36,951,"daily"
"2020-09-22",43,26,3576,"daily"
"2020-09-22",43,27,1973,"daily"
"2020-09-22",43,41,739,"daily"
"2020-09-23",24,26,3591,"daily"
"2020-09-23",24,29,2120,"daily"
"2020-09-23",24,42,240,"daily"
"2020-09-23",24,32,687,"daily"
"2020-09-23",24,45,1441,"daily"
"2020-09-23",24,28,8046,"daily"
"2020-09-23",24,43,175,"daily"
"2020-09-23",24,31,2208,"daily"
"2020-09-23",24,33,3822,"daily"
"2020-09-23",24,35,598,"daily"
"2020-09-23",24,6,55,"daily"
"2020-09-23",24,38,235,"daily"
"2020-09-23",24,40,1594,"daily"
"2020-09-23",24,41,843,"daily"
"2020-09-23",24,24,1992,"daily"
"2020-09-23",24,25,2175,"daily"
"2020-09-23",24,36,877,"daily"
"2020-09-23",24,27,2101,"daily"
"2020-09-23",24,46,165,"daily"
"2020-09-23",24,13,8480,"daily"
"2020-09-23",24,23,694,"daily"
"2020-09-23",24,8,1749,"daily"
"2020-09-23",24,9,2400,"daily"
"2020-09-23",24,21,1020,"daily"
"2020-09-23",24,19,1329,"daily"
"2020-09-23",24,37,647,"daily"
"2020-09-23",24,18,1651,"daily"
"2020-09-23",24,5,6753,"daily"
"2020-09-23",24,14,3172,"daily"
"2020-09-23",24,16,724,"daily"
"2020-09-23",24,17,5120,"daily"
"2020-09-24",24,35,616,"daily"
"2020-09-24",24,6,57,"daily"
"2020-09-24",24,43,190,"daily"
"2020-09-24",24,45,1527,"daily"
